MANUTENÇÕES CORRETIVAS REALIZADAS INTERNAMENTE DURANTE O CONTRATO SL ENGENHARIA HOSPITALAR E HOSPITAL DAS CLÍNICAS;Unnamed: 1;Unnamed: 2;Unnamed: 3;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11
202004216;SENSOR DE OXIMETRIA PEDIÁTRICO;GENÉRICO;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-1084;;;UTI NEONATAL;23/11/2020 11:26;23/11/2020 14:54;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202004217;EQUIPAMENTO DE OSMOSE REVERSA;VOS00703;VEXER;HCPE-2813;;;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);19/11/2020 15:30;30/11/2020 16:00;SUBSTITUIÇÃO DE PEÇA;129,60
202004218;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;BIC;HCPE-0278;757.899;987747;CENTRAL DE EQUIPAMENTOS;18/11/2020 15:00;18/11/2020 15:20;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004220;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-0017;405.803;141709;AMB. CARDIOLOGIA;19/11/2020 10:40;19/11/2020 11:00;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004221;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-2500;405.811;141725;AMB. ONCOLOGIA;19/11/2020 08:00;19/11/2020 08:20;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004222;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-0043;406.046;141742;AMB. ONCOLOGIA;20/11/2020 10:40;20/11/2020 11:00;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004223;FOTOTERAPIA A LED;SKY 5006- PEDESTAL;FANEM;HCPE-1784;759.841;JAO061448;UTI NEONATAL;24/11/2020 08:09;24/11/2020 09:56;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202004224;FOTOTERAPIA A LED;SKY 5006- PEDESTAL;FANEM;HCPE-1742;759.846;JAO061450;UTI NEONATAL;24/11/2020 09:50;24/11/2020 12:02;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202004225;ELETROCARDIÓGRAFO;EP-3;DIXTAL;HCPE-1448;414.623;110313004;11° SUL;24/11/2020 08:00;24/11/2020 08:50;TESTE DE FUNCIONAMENTO;0,00
202004226;INCUBADORA DE TRANSPORTE;IT 158 TS;FANEM;HCPE-1261;407.213;CF7369;CENTRO OBSTÉTRICO;24/11/2020 08:09;24/11/2020 11:07;ANÁLISE - REALIZAÇÃO;0,00
202004227;APARELHO DE ANESTESIA;DX 5020;DIXTAL;HCPE-0107;756.153;122800197;CENTRO OBSTÉTRICO;24/11/2020 07:29;25/11/2020 16:50;ENTREGA DE EQUIPAMENTO;0,00
202004228;BOMBA INJETORA DE CONTRASTE;OPTIVANTAGE DH;LIEBEL FLARSHEIM;HCPE-1474;414.954;C0614B512X;TOMOGRAFIA (UDI);19/11/2020 15:00;24/11/2020 09:52;REPARO / AJUSTE;0,00
202004229;MONITOR MULTIPARAMÉTRICO;VITA 400A;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-0071;413.786;V4A0000005;BLOCO CIRÚRGICO;24/11/2020 09:56;24/11/2020 11:00;AJUSTE/ REPARO - PLACA ELETRÔNICA;0,00
202004238;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-1431;406.080;141706;TRIAGEM OB. 1°A;20/11/2020 13:40;20/11/2020 14:00;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004239;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-1249;406.034;141681;CENTRO OBSTÉTRICO;23/11/2020 08:00;23/11/2020 08:20;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004240;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-1268;406.012;141710;CENTRO OBSTÉTRICO;23/11/2020 10:20;23/11/2020 10:40;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004243;BOMBA INJETORA DE CONTRASTE;SPECTRIS SOLARIS EP;MEDRAD;HCPE-2105;;301201246959;RESSONÂNCIA (UDI);25/11/2020 08:00;25/11/2020 10:24;FALSA FALHA TESTES E VERIFICAÇÕES DEFEITO NÃO IDENTIFICADO;0,00
202004244;ULTRASSOM;LOGIQ E;GE;HCPE-1453;759.244;LE611641WX0;HEMODINÂMICA;25/11/2020 08:59;25/11/2020 11:53;LIMPEZA/DESINFECÇÃO;0,00
202004248;SISTEMA DE LASER TERAPÊUTICO;ENDOPHOTON LLT.0107;KLD BIOSISTEMAS;HCPE-0100;;CQ4FNA04;AMB. FISIOTERAPIA;25/11/2020 13:00;25/11/2020 15:14;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202004249;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-1483;405.809;141734;ENDOSCOPIA;24/11/2020 14:00;24/11/2020 14:20;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004253;MONITOR MULTIPARAMÉTRICO;VITA 400A;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-0072;756.169;V4A0000006;BLOCO CIRÚRGICO;25/11/2020 16:38;26/11/2020 11:20;AJUSTE/ REPARO - PLACA ELETRÔNICA;0,00
202004254;BANHO MARIA;1100;FANEM;HCPE-1023;413.068;;HEMOTERAPIA;26/11/2020 08:11;26/11/2020 16:00;REPARO / AJUSTE;0,00
202004255;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0841;757.527;20120035648;9° NORTE (MATERNIDADE);26/11/2020 09:10;26/11/2020 10:50;REPARO / AJUSTE;57,86
202004256;ASPIRADOR CIRÚRGICO;089 AME;FANEM;HCPE-0195;758.759;93482;11° SUL;26/11/2020 09:50;26/11/2020 12:05;SUBSTITUIÇÃO DE ACESSÓRIO;52,80
202004257;ELETROCARDIÓGRAFO;EP-3;DIXTAL;HCPE-1448;414.623;110313004;11° SUL;26/11/2020 13:17;26/11/2020 13:58;FALSA FALHA TESTES E VERIFICAÇÕES DEFEITO NÃO IDENTIFICADO;0,00
202004258;LAVADORA ULTRASSÔNICA;SW3000WJ;SANDERS MEDICAL;HCPE-2111;409.105;SW3000209;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);26/11/2020 13:07;27/11/2020 16:56;REPARO / AJUSTE;0,00
202004260;MESA CIRÚRGICA ELÉTRICA;ALPHASTAR 1132;MAQUET;HCPE-1577;410.316;01783;BLOCO CIRÚRGICO;27/11/2020 07:25;04/05/2021 17:12;ATUALIZAÇÃO DE O.S.;0,00
202004262;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-1435;406.036;141686;TOMOGRAFIA (UDI);24/11/2020 15:40;24/11/2020 16:00;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004263;FOTOTERAPIA A LED;SKY 5006- PEDESTAL;FANEM;HCPE-1691;759.837;JAO061447;UTI NEONATAL;26/11/2020 08:30;26/11/2020 10:54;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202004265;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-0954;406.052;141759;AMB. GASTROENTEROLOGIA;25/11/2020 07:20;25/11/2020 07:40;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004268;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-2411;406.035;141690;AMB. PNEUMOLOGIA 4°;25/11/2020 09:40;25/11/2020 10:00;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004269;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-2414;406.096;141744;AMB. ENDOCRINOLOGIA;25/11/2020 13:20;25/11/2020 13:40;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004272;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-1679;;45318M/00;CENTRAL DE EQUIPAMENTOS;30/11/2020 09:30;30/11/2020 10:15;TESTE DE FUNCIONAMENTO;0,00
202004273;ECOCARDIÓGRAFO;VIVID I;GE;HCPE-0025;;VI21314VI;AMB. CARDIOLOGIA;30/11/2020 09:13;10/12/2020 11:53;CONFIGURAÇÃO;0,00
202004274;ULTRASSOM;HD7;PHILIPS;HCPE-1140;412.140;CI50090805;ULTRASSOM (UDI);30/11/2020 09:19;30/11/2020 11:17;CORREÇÃO DE FALHAS NO SISTEMA;0,00
202004275;ESFIGMOMANÔMETRO ANERÓIDE MANUAL;EA100;INCOTERM;HCPE-1789;;;CENTRAL DE EQUIPAMENTOS;30/11/2020 09:40;30/11/2020 10:40;ANÁLISE - REALIZAÇÃO;0,00
202004276;ESFIGMOMANÔMETRO ANERÓIDE MANUAL;EA100;INCOTERM;HCPE-1789;;;GENÉRICO;30/11/2020 09:38;30/11/2020 10:40;ANÁLISE - REALIZAÇÃO;0,00
202004277;ESFIGMOMANÔMETRO ANERÓIDE MANUAL;;PREMIUM;HCPE-1805;;;GENÉRICO;30/11/2020 09:33;30/11/2020 10:40;ANÁLISE - REALIZAÇÃO;0,00
202004278;ESFIGMOMANÔMETRO ANERÓIDE MANUAL;MANUAL;SOLIDOR;HCPE-1806;;;GENÉRICO;30/11/2020 09:36;30/11/2020 10:40;ANÁLISE - REALIZAÇÃO;0,00
202004279;ESFIGMOMANÔMETRO ANERÓIDE MANUAL;EA100;INCOTERM;HCPE-1789;;;GENÉRICO;30/11/2020 09:35;30/11/2020 10:40;ANÁLISE - REALIZAÇÃO;0,00
202004280;ASPIRADOR CIRÚRGICO;;;HCPE-2876;756.157;;BLOCO CIRÚRGICO;26/11/2020 13:29;28/12/2020 09:00;EMISSÃO DE PARECER DE INATIVAÇÃO;0,00
202004281;ESFIGMOMANÔMETRO ANERÓIDE MANUAL;;PREMIUM;HCPE-1805;;;GENÉRICO;30/11/2020 09:39;17/12/2020 15:04;EMISSÃO DE PARECER DE INATIVAÇÃO;0,00
202004282;FOTOTERAPIA A LED;SKY 5006- PEDESTAL;FANEM;HCPE-1692;759.839;JAO061453;UTI NEONATAL;30/11/2020 11:10;30/11/2020 13:50;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202004283;VENTILADOR PULMONAR;SERVO-AIR;MAQUET;HCPE-1757;759.984;12122;UTI GERAL / URCC;30/11/2020 11:00;30/11/2020 12:16;TESTE DE FUNCIONAMENTO;0,00
202004284;INCUBADORA DE TRANSPORTE;IT 158 TS;FANEM;HCPE-1261;407.213;CF7369;CENTRO OBSTÉTRICO;30/11/2020 10:54;01/12/2020 08:44;REPARO / AJUSTE;0,00
202004285;ULTRASSOM;HD 7 XE;PHILIPS;HCPE-0024;412.315;BR53150122;AMB. CARDIOLOGIA;30/11/2020 09:13;30/11/2020 14:54;FALSA FALHA TESTES E VERIFICAÇÕES DEFEITO NÃO IDENTIFICADO;0,00
202004354;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-0076;406.083;141705;CIRURGIA AMBULATORIAL;27/11/2020 10:30;27/11/2020 11:00;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004355;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-0110;406.095;141746;CIRURGIA AMBULATORIAL;27/11/2020 14:00;27/11/2020 14:20;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004356;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-0384;406.067;141713;8° NORTE;30/11/2020 10:00;30/11/2020 10:20;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004357;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-2403;406.049;141765;CENTRAL DE EQUIPAMENTOS;30/11/2020 13:04;30/11/2020 14:10;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004360;MICROSCÓPIO BINOCULAR;BX41TF;OLYMPUS;HCPE-0208;413.395;2K07722;ANATOMIA PATOLÓGICA;01/12/2020 10:46;10/12/2020 14:19;SUBSTITUIÇÃO DE LÂMPADA;0,00
202004361;CRIOCAUTÉRIO;CRYOFAST CT 908;ALIMED TEC;HCPE-1905;760.291;008817;BLOCO CIRÚRGICO;01/12/2020 11:40;02/12/2020 08:00;ORIENTAÇÃO;0,00
202004362;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0848;757.532;20120069058;9° NORTE (MATERNIDADE);01/12/2020 11:43;01/12/2020 14:20;AJUSTE/ REPARO - ESTRUTURA FÍSICA;0,00
202004363;TERMÔMETRO DE REFRIGERADOR;;INCOTERM;HCPE-1786;;;BANCO DE LEITE;01/12/2020 13:00;01/12/2020 14:00;REPARO DE ACESSÓRIO;0,00
202004364;SENSOR DE OXIMETRIA PEDIÁTRICO;GENÉRICO;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-1084;;;UTI NEONATAL;30/11/2020 10:49;01/12/2020 13:30;TESTE DE FUNCIONAMENTO;0,00
202004365;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;BIC;HCPE-0280;412.770;987772;AMB. CARDIOLOGIA;03/11/2020 07:20;03/11/2020 07:40;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004368;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-2167;406.032;141717;AMB. CARDIOLOGIA;03/11/2020 09:40;03/11/2020 10:00;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004369;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;BIC;HCPE-0279;412.348;987819;CENTRAL DE EQUIPAMENTOS;03/11/2020 13:30;03/11/2020 14:00;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004375;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0082;;64243M/00;SALA DE ESTABILIZAÇÃO;01/12/2020 13:25;02/12/2020 08:40;RESET DA SENHA;0,00
202004378;CARDIOVERSOR;LIFE 400 PLUS;CMOS DRAKE;HCPE-0085;414.376;912116153;9° NORTE (MATERNIDADE);02/12/2020 10:17;02/12/2020 10:50;FALSA FALHA TESTES E VERIFICAÇÕES DEFEITO NÃO IDENTIFICADO;0,00
202004379;FREEZER CIENTÍFICO VERTICAL;349 FV;FANEM;HCPE-1026;413.073;AAC-11757;HEMOTERAPIA;02/12/2020 10:52;02/12/2020 12:00;ANÁLISE - NENHUM DEFEITO DETECTADO;0,00
202004382;VENTILADOR PULMONAR;INTER 5 PLUS;INTERMED;HCPE-1723;758.088;IP-2003-10-00177;CENTRAL DE EQUIPAMENTOS;03/12/2020 09:15;04/12/2020 13:24;SUBSTITUIÇÃO DE PILHA / BATERIA;0,00
202004385;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-0285;405.808;141698;11° SUL;03/12/2020 07:50;03/12/2020 08:10;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004386;TERMODESINFECTADORA;155;CISA;HCPE-0906;409.645;25176;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);03/12/2020 15:57;22/01/2021 08:01;ATUALIZAÇÃO DE O.S.;0,00
202004389;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-0283;406.029;141748;9° SUL;03/12/2020 14:00;03/12/2020 14:20;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004391;RAIO X MÓVEL;CR 7;INTECAL;HCPE-1736;760.733;515A;PSIQUIATRIA(7°N);04/12/2020 09:35;04/12/2020 12:00;SUBSTITUIÇÃO DE LÂMPADA;0,00
202004393;BALANÇA NEO/PEDIÁTRICA;BP BABY (ELETRÔNICA);FILIZOLA;HCPE-0889;410.993;8140/01;6° SUL;03/12/2020 16:40;01/02/2021 08:10;REPARO / AJUSTE;0,00
202004394;CONTADOR DE LEUCÓCITOS;LEUCOTRON T-P;LEUCOTRON;HCPE-1809;415.617;;LAB. HEMATOLOGIA;07/12/2020 15:57;09/12/2020 08:56;AJUSTE/ REPARO - PLACA ELETRÔNICA;0,00
202004397;LARINGOSCÓPIO;;;HCPE-1978;;;UTI GERAL / URCC;09/12/2020 08:11;05/04/2021 09:01;SUBSTITUIÇÃO DE LÂMPADA;0,00
202004398;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-0324;406.041;141727;9° SUL;04/12/2020 11:13;04/12/2020 11:35;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004400;SENSOR DE OXIMETRIA PEDIÁTRICO;GENÉRICO;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-1084;;;UTI NEONATAL;09/12/2020 10:15;09/12/2020 11:54;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202004401;SENSOR DE OXIMETRIA PEDIÁTRICO;GENÉRICO;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-1084;;;UTI NEONATAL;09/12/2020 10:15;09/12/2020 11:00;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202004403;APARELHO DE ANESTESIA;DX 5020;DIXTAL;HCPE-1477;407.892;122800213;TOMOGRAFIA (UDI);09/12/2020 10:31;09/12/2020 12:00;TESTE DE FUNCIONAMENTO;0,00
202004410;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-0891;406.015;141704;6° SUL;07/12/2020 07:50;07/12/2020 08:10;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004412;ELETROCARDIÓGRAFO;PAGEWRITER TC10;PHILIPS;HCPE-1695;759.956;CN51703241;AMB. CARDIOLOGIA;10/12/2020 09:10;11/12/2020 14:57;REPARO DE ACESSÓRIO;0,00
202004414;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0416;;43995M/00;CENTRAL DE EQUIPAMENTOS;10/12/2020 09:31;10/12/2020 10:04;FALSA FALHA TESTES E VERIFICAÇÕES DEFEITO NÃO IDENTIFICADO;0,00
202004416;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0796;757.093;20120069261;PSIQUIATRIA(7°N);10/12/2020 13:04;10/12/2020 14:50;AJUSTE/ REPARO - CABO / CABO DE FORÇA;57,86
202004419;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-1062;406.053;141688;CENTRAL DE EQUIPAMENTOS;10/12/2020 11:25;10/12/2020 11:45;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202004420;MONITOR MULTIPARAMÉTRICO;VITA 600;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-0491;760.302;V600000444;UTI GERAL / URCC;10/12/2020 15:30;29/04/2021 16:35;SUBSTITUIÇÃO DE ACESSÓRIO;2.327,00
202004421;OXÍMETRO DE PULSO PORTÁTIL;N-560;NELLCOR;HCPE-2037;407.204;;CENTRO OBSTÉTRICO;11/12/2020 07:48;15/03/2021 08:30;ORIENTAÇÃO, SUBSTITUIÇÃO DE PILHA / BATERIA;511,75
202004425;MICROSCÓPIO BINOCULAR;BX41TF;OLYMPUS;HCPE-0991;416.174;1K08422;LAB. URIANÁLISE;11/12/2020 11:42;11/12/2020 12:01;FALSA FALHA TESTES E VERIFICAÇÕES DEFEITO NÃO IDENTIFICADO;0,00
202004428;DIGITALIZADORA DE IMAGENS;CR 85-X;AGFA;HCPE-1468;414.863;5631;RAIO-X (UDI);14/12/2020 08:11;14/12/2020 09:06;ANÁLISE - REALIZAÇÃO;0,00
202004429;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0355;757.020;20120068110;11° NORTE;14/12/2020 07:38;14/12/2020 10:14;ANÁLISE - REALIZAÇÃO;0,00
202004432;CABINE DE SEGURANÇA BIOLÓGICA;LUCA-A1/A2 40;LUCADEMA;HCPE-1272;764.082;;FARMÁCIA;11/12/2020 11:30;15/12/2020 11:00;REPARO DE ACESSÓRIO;0,00
202004435;ELETROCARDIÓGRAFO;EP-3;DIXTAL;HCPE-1448;414.623;110313004;11° SUL;15/12/2020 08:12;15/12/2020 08:47;FALSA FALHA TESTES E VERIFICAÇÕES DEFEITO NÃO IDENTIFICADO;0,00
202004439;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0511;757.572;20120066581;9° SUL;15/12/2020 13:00;15/12/2020 15:05;REPARO / AJUSTE;0,00
202004440;FOTOTERAPIA A LED;SKY 5006- PEDESTAL;FANEM;HCPE-1783;759.842;JAO061452;UTI NEONATAL;15/12/2020 13:00;15/12/2020 14:53;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202004441;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0175;758.182;20120070506;9° SUL;15/12/2020 13:00;15/12/2020 16:55;REPARO / AJUSTE;57,86
202004448;REFRIGERADOR;VCV2E;FRICON;HCPE-2825;405.359;1114007568;AMB. PUERICULTURA;16/12/2020 09:43;16/12/2020 11:15;AJUSTE DE POSICIONAMENTO PARTE/ PEÇA;0,00
202004449;ESTETOSCÓPIO;;GENÉRICO;HCPE-1972;;;CENTRAL DE EQUIPAMENTOS;16/12/2020 08:42;16/12/2020 09:13;INSTALAÇÃO/MONTAGEM - REALIZAÇÃO;0,00
202004450;VENTILADOR PULMONAR;INTER 5 PLUS;INTERMED;HCPE-0935;764.952;IP5-2004-04-00406;CENTRAL DE EQUIPAMENTOS;16/12/2020 13:00;16/12/2020 14:10;ANÁLISE - NENHUM DEFEITO DETECTADO;0,00
202004451;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-1624;758.877;20120068037;11° SUL;16/12/2020 13:30;16/12/2020 14:20;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202004452;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0789;764.992;20120065990;11° SUL;16/12/2020 11:00;16/12/2020 12:00;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202004453;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0352;757.005;20120035715;8° NORTE;16/12/2020 14:02;16/12/2020 15:13;SUBSTITUIÇÃO DE PEÇA;57,86
202004454;CAMA HOSPITALAR ELÉTRICA;ELEGANZA;LINET;HCPE-1235;409.094;20120068051;CENTRO OBSTÉTRICO;16/12/2020 15:15;16/12/2020 16:20;SUBSTITUIÇÃO DE PEÇA;57,86
202004456;VENTILADOR PULMONAR;DX3012;DIXTAL;HCPE-0495;410.773;120211021080A1V;UTI GERAL / URCC;16/12/2020 13:00;16/12/2020 16:52;TESTE DE FUNCIONAMENTO;549,50
202004458;DESFIBRILADOR;HS 01;INSTRAMED;HCPE-1254;;90108DD1808;PSIQUIATRIA(7°N);16/12/2020 15:05;16/12/2020 15:48;FALSA FALHA TESTES E VERIFICAÇÕES DEFEITO NÃO IDENTIFICADO;0,00
202004459;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0311;756.881;20120068031;9° SUL;16/12/2020 16:31;16/12/2020 17:54;REPARO / AJUSTE;0,00
202004460;LARINGOSCÓPIO;;;HCPE-1978;;;GENÉRICO;16/12/2020 15:53;16/12/2020 16:03;REPARO / AJUSTE;0,00
202004461;;;;;;;CENTRAL DE EQUIPAMENTOS;16/12/2020 07:00;16/12/2020 11:00;AJUSTE/ REPARO - PLACA ELETRÔNICA;0,00
202004462;ESFIGMOMANÔMETRO ANERÓIDE MANUAL;EA100;INCOTERM;HCPE-1789;;;CENTRAL DE EQUIPAMENTOS;16/12/2020 07:10;16/12/2020 08:00;INSTALAÇÃO/MONTAGEM - REALIZAÇÃO;0,00
202004464;ESFIGMOMANÔMETRO ANERÓIDE MANUAL;MANUAL;MEDICATE;HCPE-1807;;;CENTRAL DE EQUIPAMENTOS;16/12/2020 07:50;16/12/2020 08:40;VERIFICAÇÃO;0,00
202004465;ESFIGMOMANÔMETRO ANERÓIDE MANUAL;MANUAL;MEDICATE;HCPE-1807;;;CENTRAL DE EQUIPAMENTOS;16/12/2020 15:00;16/12/2020 16:35;VERIFICAÇÃO;0,00
202004466;ESFIGMOMANÔMETRO ANERÓIDE MANUAL;EA100;INCOTERM;HCPE-1789;;;CENTRAL DE EQUIPAMENTOS;16/12/2020 16:00;16/12/2020 17:27;INSTALAÇÃO/MONTAGEM - REALIZAÇÃO;0,00
202004470;CABO DE ECG PARA MONITOR;5 VIAS DASH3000/4000/5000;GE;HCPE-2350;;;CENTRO OBSTÉTRICO;17/12/2020 10:16;17/12/2020 10:50;REPARO / AJUSTE;0,00
202004474;RAIO X MÓVEL;MOBILE ART EVOLUTION;SHIMADZU;HCPE-1901;760.292;MPF16C77C028;UTI GERAL / URCC;18/12/2020 07:36;18/12/2020 08:38;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202004476;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-2818;;43994M/00;CENTRAL DE EQUIPAMENTOS;18/12/2020 08:43;18/12/2020 10:10;ANÁLISE - NENHUM DEFEITO DETECTADO;0,00
202004477;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-2708;;67303M/00;CENTRAL DE EQUIPAMENTOS;18/12/2020 08:36;18/12/2020 09:30;ANÁLISE - NENHUM DEFEITO DETECTADO;0,00
202004478;MONITOR MULTIPARAMÉTRICO;DASH 4000 (ECG, SPO2, PNI, TEMP, RESP, PI, ETCO2,CO);GE;HCPE-2404;;SD010491673GA;CENTRO OBSTÉTRICO;18/12/2020 09:52;18/12/2020 10:30;FALSA FALHA TESTES E VERIFICAÇÕES DEFEITO NÃO IDENTIFICADO;0,00
202004479;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-1932;410.972;20120066527;8° NORTE;18/12/2020 09:06;18/12/2020 15:30;REPARO / AJUSTE;57,86
202004481;MONITOR MULTIPARAMÉTRICO;OMNI 612;OMNIMED;HCPE-1218;407.205;3066;CENTRO OBSTÉTRICO;18/12/2020 08:54;18/12/2020 15:33;TESTE DE FUNCIONAMENTO;0,00
202004490;REFRIGERADOR PARA SANGUE;BS 150D;INDREL;HCPE-1024;413.053;30697;HEMOTERAPIA;21/12/2020 07:27;21/12/2020 10:40;ANÁLISE - NENHUM DEFEITO DETECTADO;0,00
