MANUTENÇÕES CORRETIVAS REALIZADAS EXTERNAMENTE DURANTE O CONTRATO SL ENGENHARIA HOSPITALAR E HOSPITAL DAS CLÍNICAS;Unnamed: 1;Unnamed: 2;Unnamed: 3;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12
202003390;AUTOCLAVE HORIZONTAL;6410/H/2P/E/TS/SO;CISA;HCPE-0905;409.647;16604;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);29/09/2020 08:00;09/11/2020 17:00;SUBSTITUIÇÃO DE PEÇA;SUPPORTCARE TECNOLOGIA HOSPITALAR LTDA., SUPPORTCARE TECNOLOGIA HOSPITALAR LTDA.;2.433,04
202003400;CENTRÍFUGA DE TUBOS;80-2B;HT CENTRIBIO;HCPE-1734;411.648;;HEMOTERAPIA;30/09/2020 10:00;30/12/2021 10:00;EMISSÃO DE PARECER DE INATIVAÇÃO;ASTELAB;0,00
202003405;DIGITALIZADORA DE IMAGENS;CR 85-X;AGFA;HCPE-1468;414.863;5631;RAIO-X (UDI);30/09/2020 09:00;13/10/2020 16:00;SUBSTITUIÇÃO DE PEÇA;AGFA HEALTCARE BRASIL IMPORTAÇÃO E SEVIÇOS LTDA;0,00
202003512;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0417;;45256M/00;CENTRAL DE EQUIPAMENTOS;05/10/2020 09:49;10/11/2020 14:47;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE MEDINFUSION LTDA;0,00
202003513;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0391;;65042M/00;8° SUL (DIP / COVID);05/10/2020 09:50;10/11/2020 14:49;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE MEDINFUSION LTDA;0,00
202003518;FOTOTERAPIA A LED;3006-BTP;FANEM;HCPE-0547;409.215;GAY18930;UTI NEONATAL;06/10/2020 13:50;20/07/2022 15:10;REPARO / AJUSTE;MEDICAL COMERCIO EQUIPAMENTO MEDICOS LTDA;1.550,00
202003521;INCUBADORA HÍBRIDA;DUETTO 2386;FANEM;HCPE-2600;771.620;JAQ078853;UTI NEONATAL;06/10/2020 16:00;22/02/2021 14:42;SUBSTITUIÇÃO DE PEÇA;MEDICAL MERCANTIL DE APARELHAGEM MÉDICA LTDA;0,00
202003522;BOMBA DE INFUSÃO DE SERINGA;ST7000 TCI;SAMTRONIC;HCPE-0610;;31331Q/00;UTI NEONATAL;07/10/2020 08:30;13/11/2020 11:36;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE MEDINFUSION LTDA;0,00
202003523;INCUBADORA HÍBRIDA;DUETTO 2386;FANEM;HCPE-2602;771.623;JAQ078855;UTI NEONATAL;07/10/2020 09:11;07/10/2020 15:13;SUBSTITUIÇÃO DE PEÇA;MEDICAL MERCANTIL DE APARELHAGEM MÉDICA LTDA;0,00
202003525;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-2738;;67333M/00;CENTRAL DE EQUIPAMENTOS;07/10/2020 11:22;13/11/2020 11:13;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE MEDINFUSION LTDA;0,00
202003526;FOTOTERAPIA A LED;3006-BTP;FANEM;HCPE-1741;757.602;GAJ18928;UTI NEONATAL;06/10/2020 15:30;10/09/2021 15:28;SUBSTITUIÇÃO DE PEÇA;MEDICAL MERCANTIL DE APARELHAGEM MÉDICA LTDA;1.550,00
202003528;INCUBADORA HÍBRIDA;DUETTO 2386;FANEM;HCPE-2603;771.622;JAQ078856;UTI NEONATAL;07/10/2020 13:10;22/02/2021 16:42;SUBSTITUIÇÃO DE PEÇA;MEDICAL MERCANTIL DE APARELHAGEM MÉDICA LTDA;0,00
202003529;FOTOTERAPIA A LED;3006-BTP;FANEM;HCPE-0548;409.217;GAJ18929;UTI NEONATAL;07/10/2020 07:33;09/03/2021 11:39;SUBSTITUIÇÃO DE PEÇA;MEDICAL MERCANTIL DE APARELHAGEM MÉDICA LTDA;1.500,00
202003550;FOTOTERAPIA A LED;3006-BTP;FANEM;HCPE-0549;409.213;GAJ18934;UTI NEONATAL;13/10/2020 07:20;10/05/2022 09:00;SUBSTITUIÇÃO DE PEÇA;MEDICAL MERCANTIL DE APARELHAGEM MÉDICA LTDA;1.350,00
202003552;FOTOTERAPIA A LED;3006-BTP;FANEM;HCPE-1748;409.235;GAJ18935;UTI NEONATAL;13/10/2020 07:46;11/05/2022 14:00;INSTALAÇÃO/MONTAGEM - REALIZAÇÃO;MEDICAL MERCANTIL DE APARELHAGEM MÉDICA LTDA;1.390,00
202003557;FONTE DE LUZ PARA VIDEOCIRURGIA;XENON 300;KARL STORZ;HCPE-2225;407.913;TV0696941;BLOCO CIRÚRGICO;01/10/2020 08:00;25/01/2023 16:00;AJUSTE/ REPARO - ESTRUTURA FÍSICA;H.STATTNER & CIA LTDA, TECHMED;7.850,00
202003559;VENTILADOR PULMONAR;IX5;INTERMED;HCPE-2260;761.390;IX5-2019-01-06916;UTI NEONATAL;13/10/2020 10:35;20/10/2020 13:25;MANUTENÇÃO PREVENTIVA - REALIZAÇÃO;KESA LTDA.;0,00
202003566;INCUBADORA HÍBRIDA;DUETTO 2386;FANEM;HCPE-2599;771.621;JAQ078852;UTI NEONATAL;13/10/2020 08:51;15/10/2020 17:00;AJUSTE/ REPARO - PLACA ELETRÔNICA;MEDICAL MERCANTIL DE APARELHAGEM MÉDICA LTDA;0,00
202003568;CARDIOVERSOR;CARDIOMAX;INSTRAMED;HCPE-2376;761.673;052019CM12900;BLOCO CIRÚRGICO;14/10/2020 10:30;14/12/2020 10:37;SUBSTITUIÇÃO DE PEÇA;FR REPRESENTAÇÕES E COM. DE PRODUTOS MÉDICOS;0,00
202003572;AUTOCLAVE HORIZONTAL;6410/H/2P/E/TS/SO;CISA;HCPE-0905;409.647;16604;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);14/10/2020 14:44;14/10/2020 18:00;SUBSTITUIÇÃO DE PEÇA;SUPPORTCARE TECNOLOGIA HOSPITALAR LTDA.;0,00
202003578;AUTOCLAVE HORIZONTAL;6410/H/2P/E/TS/SO;CISA;HCPE-0905;409.647;16604;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);09/10/2020 22:45;12/10/2020 10:00;SUBSTITUIÇÃO DE PEÇA;SUPPORTCARE TECNOLOGIA HOSPITALAR LTDA.;0,00
202003594;VIDEOBRONCOSCÓPIO;BF-P150;OLYMPUS;HCPE-1795;;2140363;BRONCOSCOPIA;16/10/2020 14:38;25/11/2020 16:43;AJUSTE/ REPARO - ESTRUTURA FÍSICA;ASSISTEC;3.246,39
202003606;ÓPTICA PARA HISTEROSCOPIA;26120 BA;KARL STORZ;HCPE-2051;;1201FL;GENÉRICO;19/10/2020 10:11;23/03/2022 14:32;AJUSTE/ REPARO - PARTE ÓTICA;ASTATO;4.450,50
202003610;REPROCESSADORA DE FILTRO DIALISADOR;QUALITY 1;SAUBERN;HCPE-2074;;SQ1-1875;HEMODIÁLISE;16/10/2020 10:39;22/10/2020 16:00;AJUSTE/ REPARO - ESTRUTURA FÍSICA;SAUBERN VIVAX-INDISTRIA E COMERCIO DE EQUIPAM;0,00
202003613;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-2852;;64186M/00;CENTRAL DE EQUIPAMENTOS;19/10/2020 11:15;18/11/2020 17:30;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE MEDINFUSION LTDA;0,00
202003614;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0425;;45258M/00;CENTRAL DE EQUIPAMENTOS;19/10/2020 11:15;08/02/2021 16:02;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE MEDINFUSION LTDA, ALLIANCE MEDINFUSION LTDA;0,00
202003615;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0561;;64297M/00;UTI NEONATAL;19/10/2020 11:15;18/11/2020 16:05;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE MEDINFUSION LTDA;0,00
202003616;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0268;;45282M/00;CENTRAL DE EQUIPAMENTOS;19/10/2020 11:17;12/02/2021 15:15;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE MEDINFUSION LTDA, ALLIANCE MEDINFUSION LTDA, ALLIANCE MEDINFUSION LTDA;0,00
202003621;TERMODESINFECTADORA;155;CISA;HCPE-0906;409.645;25176;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);19/10/2020 16:50;20/10/2020 10:00;SUBSTITUIÇÃO DE PEÇA;SUPPORTCARE TECNOLOGIA HOSPITALAR LTDA.;0,00
202003627;TERMOSELADORA;RSR-2000;RON MICROMECÂNICA;HCPE-2193;;5754;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);16/10/2020 11:49;20/10/2020 13:30;REPARO / AJUSTE;DISMAP;0,00
202003640;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0186;;64149M/00;11° SUL;20/10/2020 14:45;18/11/2020 15:05;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE MEDINFUSION LTDA;0,00
202003652;INCUBADORA HÍBRIDA;DUETTO 2386;FANEM;HCPE-2599;771.621;JAQ078852;UTI NEONATAL;21/10/2020 13:14;21/10/2020 16:10;SUBSTITUIÇÃO DE PEÇA;MEDICAL MERCANTIL DE APARELHAGEM MÉDICA LTDA;0,00
202003653;SERRA ÓSSEA PNEUMÁTICA;MA-8000;MACOM;HCPE-2853;;S088;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);21/10/2020 14:26;06/11/2020 16:15;AJUSTE/ REPARO - ESTRUTURA FÍSICA;MACOM INSTRUMENTAL CIRÚRGICO COM. E IND. LTDA;900,00
202003656;CÂMERA DE VÍDEO;H3-Z(22220055-3);KARL STORZ;HCPE-1914;;XV841788-H;BLOCO CIRÚRGICO;21/10/2020 15:59;10/12/2020 11:45;SUBSTITUIÇÃO DE PEÇA;H. STRATTNER;5.015,45
202003657;INCUBADORA HÍBRIDA;DUETTO 2386;FANEM;HCPE-2277;761.254;CP0241;UTI NEONATAL;19/10/2020 08:00;21/10/2020 16:23;SUBSTITUIÇÃO DE PEÇA;MEDICAL COMERCIO EQUIPAMENTO MEDICOS LTDA;0,00
202003658;REPROCESSADORA AUTOMÁTICA DE ENDOSCÓPIOS;ENDOCLENS NSX AER;JOHNSON & JOHNSON;HCPE-1486;;2700170166;ENDOSCOPIA;21/10/2020 08:00;21/10/2020 13:00;REPARO / AJUSTE;JOHNSON & JOHNSON;0,00
202003659;ULTRASSOM;ACUSON X150;SIEMENS;HCPE-1555;760.730;305745;AMB. GASTROENTEROLOGIA;21/10/2020 13:00;16/11/2021 11:25;SUBSTITUIÇÃO DE PEÇA;DCA - CONSULTORIA E MANUTENÇÃO DE EQUIPAMENTOS MÉDICOS EIRELI, SIEMENS LTDA, SIEMENS LTDA;7.200,01
202003667;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0442;;64238M/00;CENTRAL DE EQUIPAMENTOS;23/10/2020 09:14;18/11/2020 17:05;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE MEDINFUSION LTDA;0,00
202003668;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0376;;64363M/00;8° NORTE;23/10/2020 09:15;18/11/2020 16:35;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE MEDINFUSION LTDA;0,00
202003675;AUTOCLAVE HORIZONTAL;HI VAC II;BAUMER;HCPE-0904;759.959;1553.03.7061;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);23/10/2020 08:25;23/10/2020 18:13;SUBSTITUIÇÃO DE PEÇA;BRAXMED;350,00
202003699;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0729;407.613;4SXAU370;HEMODIÁLISE;27/10/2020 07:25;22/12/2020 15:59;ANÁLISE - REALIZAÇÃO;FRESENIUS MEDICAL CARE LTDA;0,00
202003700;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-1655;;4SXAU379;HEMODIÁLISE;27/10/2020 07:26;22/12/2020 15:27;CONTATO/AGENDAMENTO COM EMPRESA EXTERNA;FRESENIUS MEDICAL CARE LTDA;0,00
202003711;BOMBA DE INFUSÃO DE SERINGA;ST7000 TCI;SAMTRONIC;HCPE-0607;;31332Q/00;UTI NEONATAL;28/10/2020 08:15;02/12/2020 09:10;REPARO / AJUSTE;ALLIANCE MEDINFUSION LTDA;0,00
202003712;BOMBA DE INFUSÃO DE SERINGA;ST7000 TCI;SAMTRONIC;HCPE-0608;;31333Q/00;UTI NEONATAL;28/10/2020 08:15;02/12/2020 09:40;REPARO / AJUSTE;ALLIANCE MEDINFUSION LTDA;0,00
202003734;MICROSCÓPIO CIRÚRGICO;OPTO SM PLUS IBZ;OPTO;HCPE-2427;;A 186;CIRURGIA EXPERIMENTAL;26/10/2020 08:00;26/10/2020 17:30;AJUSTE/ REPARO - PLACA ELETRÔNICA;GFAN SOLUÇÕES;1.475,00
202004028;MONITOR MULTIPARAMÉTRICO;DX-2010;DIXTAL;HCPE-0697;410.774;1030W05414;UTI GERAL / URCC;03/11/2020 10:31;10/01/2022 12:17;EMISSÃO DE PARECER DE INATIVAÇÃO;GIGAVIDA;0,00
202004055;INCUBADORA BIOLÓGICA;VERIFY;STERIS;HCPE-2785;;VS0410918074;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);05/11/2020 10:10;20/11/2020 09:03;ATUALIZAÇÃO DE O.S.;ART CIRURGICA LTDA;0,00
202004076;VENTILADOR PULMONAR;IX5;INTERMED;HCPE-2256;761.389;IX5-2019-01-06915;UTI NEONATAL;09/11/2020 10:10;19/11/2020 09:22;AJUSTE/ REPARO - DISPLAY;KESA LTDA.;0,00
202004093;FOTOTERAPIA A LED;SKY 5006- PEDESTAL;FANEM;HCPE-1779;759.844;JAO061445;9° NORTE (MATERNIDADE);10/11/2020 11:16;29/07/2021 17:09;SUBSTITUIÇÃO DE PEÇA;MEDICAL MERCANTIL DE APARELHAGEM MÉDICA LTDA;1.550,00
202004113;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0931;;44005M/00;CENTRAL DE EQUIPAMENTOS;12/11/2020 08:39;23/12/2020 09:15;AJUSTE/ REPARO - ESTRUTURA FÍSICA;ALLIANCE MEDINFUSION LTDA;0,00
202004114;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0038;;45261M/00;AMB. ONCOLOGIA;12/11/2020 08:42;22/12/2020 16:53;AJUSTE/ REPARO - ESTRUTURA FÍSICA;ALLIANCE MEDINFUSION LTDA;0,00
202004115;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0036;;43991M/00;AMB. ONCOLOGIA;12/11/2020 08:42;22/12/2020 16:00;AJUSTE/ REPARO - ESTRUTURA FÍSICA;ALLIANCE MEDINFUSION LTDA;0,00
202004116;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0041;;45304M/00;AMB. ONCOLOGIA;12/11/2020 08:45;22/12/2020 17:16;AJUSTE/ REPARO - ESTRUTURA FÍSICA;ALLIANCE MEDINFUSION LTDA;0,00
202004117;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-2866;;44795M/00;CENTRAL DE EQUIPAMENTOS;12/11/2020 09:10;22/12/2020 17:30;AJUSTE/ REPARO - ESTRUTURA FÍSICA;ALLIANCE MEDINFUSION LTDA;0,00
202004118;TERMODESINFECTADORA;155;CISA;HCPE-0906;409.645;25176;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);12/11/2020 09:46;13/11/2020 15:00;ATUALIZAÇÃO/INSTALAÇÃO/CONFIGURAÇÃO DE SOFTWARE;SUPPORTCARE TECNOLOGIA HOSPITALAR LTDA.;0,00
202004119;REPROCESSADORA DE FILTRO DIALISADOR;QUALITY 1;SAUBERN;HCPE-2073;;SQ1-1870;HEMODIÁLISE;12/11/2020 09:57;23/02/2021 10:34;SUBSTITUIÇÃO DE PEÇA;FRESENIUS MEDICAL CARE LTDA;0,00
202004123;APARELHO DE ANESTESIA;AESTIVA/5MRI;GE;HCPE-0923;;AMTV00262;RESSONÂNCIA (UDI);12/11/2020 08:00;20/11/2020 11:00;SUBSTITUIÇÃO DE PEÇA;ASTECH;0,00
202004127;ELETROCARDIÓGRAFO;PAGEWRITER TC10;PHILIPS;HCPE-1782;759.917;CN51702327;AMB. CARDIOLOGIA;13/11/2020 09:34;27/07/2021 16:50;EMISSÃO DE PARECER DE INATIVAÇÃO;REPRESENTA MATERIAIS CIRÚRGICOS, SERV MED;0,00
202004129;CÂMERA DE VÍDEO;H3-Z(22220055-3);KARL STORZ;HCPE-2552;;YV842293-H;CIRURGIA AMBULATORIAL;13/11/2020 15:39;02/01/2023 09:00;AJUSTE/ REPARO - ESTRUTURA FÍSICA;H STRATTNER & CIA LTDA;17.276,94
202004133;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0710;407.041;4SXAU382;HEMODIÁLISE;16/11/2020 08:03;02/12/2020 15:30;SUBSTITUIÇÃO DE PEÇA;FRESENIUS MEDICAL CARE LTDA;0,00
202004134;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0729;407.613;4SXAU370;HEMODIÁLISE;16/11/2020 08:04;21/11/2020 18:00;REPARO / AJUSTE;FRESENIUS MEDICAL CARE LTDA;0,00
202004135;EQUIPAMENTO DE HEMODIÁLISE;GENIUS 90;FRESENIUS MEDICAL CARE;HCPE-2424;;8GYA2826;HEMODIÁLISE;16/11/2020 08:06;17/11/2020 16:00;FALSA FALHA TESTES E VERIFICAÇÕES DEFEITO NÃO IDENTIFICADO;FRESENIUS MEDICAL CARE LTDA;0,00
202004140;AUTOCLAVE HORIZONTAL;6410/H/2P/E/TS/SO;CISA;HCPE-0905;409.647;16604;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);14/11/2020 08:00;28/02/2021 17:00;SUBSTITUIÇÃO DE PEÇA;SUPPORTCARE TECNOLOGIA HOSPITALAR LTDA.;14.980,00
202004149;MAMÓGRAFO;SENOGRAPHE DMR;GE;HCPE-1471;414.853;81251PE;RAIO-X (UDI);17/11/2020 07:37;10/12/2020 14:00;REPARO / AJUSTE;MEDCALL COM.SERV.E REP.DE MAT.RAD. E MED.HOSP;0,00
202004152;CAMPÍMETRO;HFA3 840;CARL ZEISS;HCPE-1109;756.094;840-11956;OFTALMOLOGIA;17/11/2020 10:30;19/08/2022 12:00;CALIBRAÇÃO - REALIZAÇÃO, LUBRIFICAÇÃO, REPARO / AJUSTE;CARL ZEISS, CARL ZEISS DO BRASIL LTDA, CARL ZEISS DO BRASIL LTDA;0,00
202004153;MESA CIRÚRGICA ELÉTRICA;ALPHASTAR 1132;MAQUET;HCPE-2099;407.947;01786;BLOCO CIRÚRGICO;17/11/2020 09:06;26/10/2022 10:00;AJUSTE/ REPARO - ESTRUTURA FÍSICA;TECHMED;10.900,00
202004158;CONJUNTO DE PISTOLAS PRESSURIZADAS;CPA-AAD03;ATEMOH;HCPE-2830;;300065;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);17/11/2020 13:00;23/11/2020 17:21;ORIENTAÇÃO;STRA COMERCIO DE PRODUTOS PARA SAÚDE LTDA ME;0,00
202004172;RAIO X TELECOMANDADO;AXIOM ICONOS MD;SIEMENS;HCPE-0319;414.843;19233;DIAGIMAGEM;18/11/2020 10:26;26/04/2021 08:02;ATUALIZAÇÃO DE O.S.;SIEMENS LTDA;4.600,00
202004189;VIDEOGASTROSCÓPIO;GIF-XP150N;OLYMPUS;HCPE-1605;;2502432;ENDOSCOPIA;19/11/2020 13:12;30/03/2022 11:39;AJUSTE/ REPARO - ESTRUTURA FÍSICA;ASSISTEC;3.917,70
202004194;AUTOCLAVE HORIZONTAL;6410/H/2P/E/TS/SO;CISA;HCPE-0905;409.647;16604;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);19/11/2020 13:53;23/11/2020 12:00;ACOMPANHAMENTO DE SERVIÇO/ATIVIDADE;SUPPORTCARE TECNOLOGIA HOSPITALAR LTDA.;0,00
202004199;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-2366;;64266M/00;CIRURGIA AMBULATORIAL;19/11/2020 14:06;09/02/2021 15:30;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE MEDINFUSION LTDA;0,00
202004205;VENTILADOR PULMONAR;DX3012;DIXTAL;HCPE-2620;410.451;120210871080A1V;ENGENHARIA CLÍNICA (STEC);20/11/2020 09:52;05/07/2021 11:15;REPARO / AJUSTE;GIGAVIDA;3.500,00
202004230;TERMODESINFECTADORA;155;CISA;HCPE-0906;409.645;25176;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);24/11/2020 11:34;24/11/2020 16:00;FALSA FALHA TESTES E VERIFICAÇÕES DEFEITO NÃO IDENTIFICADO;SUPPORTCARE TECNOLOGIA HOSPITALAR LTDA.;0,00
202004259;VENTILÔMETRO;WRIGHT MARK 8;NSPIRE;HCPE-1596;;3810S;AMB. FISIOTERAPIA;09/11/2020 08:00;22/01/2021 11:00;SUBSTITUIÇÃO DE PEÇA;CIA DO FISIOTERAPEUTA;2.880,00
202004271;VIDEOGASTROSCÓPIO;EG-530WR;FUJINON;HCPE-2273;;5G361K132;ENDOSCOPIA;27/11/2020 15:58;23/03/2021 16:00;REPARO / AJUSTE;CRM MEDICAL;0,00
202004358;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0455;;45265M/00;CENTRAL DE EQUIPAMENTOS;01/12/2020 08:30;08/02/2021 16:00;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE MEDINFUSION LTDA;0,00
202004359;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0452;;45309M/00;UTI GERAL / URCC;01/12/2020 08:32;08/02/2021 15:55;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE MEDINFUSION LTDA;0,00
202004367;ULTRASSOM;LOGIQ E;GE;HCPE-1453;759.244;LE611641WX0;HEMODINÂMICA;01/12/2020 16:31;11/12/2020 11:00;SUBSTITUIÇÃO DE PEÇA;GE HEALTHCARE DO BRASIL COM. E SER. P/ EMH;0,00
202004373;ARCO CIRÚRGICO;OEC 9800 PLUS;GE;HCPE-1367;407.946;OEC82XXXX04219;BLOCO CIRÚRGICO;02/12/2020 08:23;21/01/2021 13:34;AJUSTE/ REPARO - ESTRUTURA FÍSICA;GE HEALTHCARE DO BRASIL COM. E SER. P/ EMH;0,00
202004374;ARCO CIRÚRGICO;FLUOROSTAR 7900;GE;HCPE-1381;407.953;79-C5176D;BLOCO CIRÚRGICO;02/12/2020 08:26;21/01/2021 13:37;SUBSTITUIÇÃO DE PEÇA;GE HEALTHCARE DO BRASIL COM. E SER. P/ EMH;0,00
202004376;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-1653;760.775;4SXAU387;HEMODIÁLISE;02/12/2020 09:53;28/02/2021 15:26;SUBSTITUIÇÃO DE ACESSÓRIO;FRESENIUS MEDICAL CARE LTDA;482,78
202004377;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0729;407.613;4SXAU370;HEMODIÁLISE;02/12/2020 09:54;04/12/2020 08:00;FALSA FALHA TESTES E VERIFICAÇÕES DEFEITO NÃO IDENTIFICADO;FRESENIUS MEDICAL CARE LTDA;0,00
202004383;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0185;;45317M/00;11° SUL;03/12/2020 09:22;22/01/2021 16:54;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE MEDINFUSION LTDA;0,00
202004387;MAMÓGRAFO;SENOGRAPHE DMR;GE;HCPE-1471;414.853;81251PE;RAIO-X (UDI);03/12/2020 10:49;10/12/2020 13:30;REPARO / AJUSTE;MEDCALL COM.SERV.E REP.DE MAT.RAD. E MED.HOSP;0,00
202004390;INCUBADORA HÍBRIDA;DUETTO 2386;FANEM;HCPE-2601;771.624;JAQ078854;UTI NEONATAL;04/12/2020 08:10;30/12/2020 16:33;SUBSTITUIÇÃO DE PEÇA;MEDICAL MERCANTIL DE APARELHAGEM MÉDICA LTDA;0,00
202004402;INCUBADORA HÍBRIDA;DUETTO 2386;FANEM;HCPE-2602;771.623;JAQ078855;UTI NEONATAL;09/12/2020 10:26;09/12/2020 16:00;SUBSTITUIÇÃO DE PEÇA;MEDICAL MERCANTIL DE APARELHAGEM MÉDICA LTDA;0,00
202004404;INCUBADORA HÍBRIDA;DUETTO 2386;FANEM;HCPE-2278;761.255;CP0244;UTI NEONATAL;07/12/2020 10:00;30/12/2020 16:27;SUBSTITUIÇÃO DE PEÇA;MEDICAL MERCANTIL DE APARELHAGEM MÉDICA LTDA;0,00
202004415;RESSONÂNCIA MAGNÉTICA;SIGNA HDI;GE;HCPE-0914;;MRR8279;RESSONÂNCIA (UDI);04/12/2020 12:09;11/12/2020 09:43;REPARO / AJUSTE;GE HEALTHCARE DO BRASIL COM. E SER. P/ EMH;0,00
202004418;VENTILADOR PULMONAR;SERVO-AIR;MAQUET;HCPE-1762;759.983;12127;UTI GERAL / URCC;10/12/2020 14:40;15/12/2020 11:24;REPARO / AJUSTE;RESMEDICAL EQUIPAMENTOS HOSPITALARES LTDA;0,00
202004423;VIDEOGASTROSCÓPIO;EG-530WR;FUJINON;HCPE-2285;;7G361K302;ENDOSCOPIA;11/12/2020 10:32;24/02/2021 15:45;SUBSTITUIÇÃO DE PEÇA;CRM MEDICAL;0,00
202004424;CONJUNTO DE PISTOLAS PRESSURIZADAS;CPA-AAD03;ATEMOH;HCPE-2830;;300065;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);11/12/2020 07:56;30/06/2021 16:31;REPARO / AJUSTE;STRA COMERCIO DE PRODUTOS PARA SAÚDE LTDA ME;0,00
202004426;TOMOGRAFIA POR EMISSÃO DE PÓSITRONS PET/CT;DISCOVERY PET/CT;GE;HCPE-1344;417.828;PET14201PT8;PET SCAN;11/12/2020 16:31;14/12/2020 11:40;ORIENTAÇÃO;GE HEALTHCARE DO BRASIL COM. E SER. P/ EMH;0,00
202004430;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-1657;;4SXAU389;HEMODIÁLISE;14/12/2020 07:34;18/01/2021 10:55;ACOMPANHAMENTO DE SERVIÇO/ATIVIDADE;FRESENIUS MEDICAL CARE LTDA, FRESENIUS MEDICAL CARE LTDA;0,00
